,Symbol,Return,Trades,Win Rate,Best Trade,Worst Trade,Max Duration,Avg Duration
112,ARKMUSDT,0.8015692800000033,1,100.0,0.8016032064128265,0.8016032064128265,0 days 07:30:00,0 days 07:30:00
113,MEMEUSDT,2.3202254148000065,4,75.0,0.8016032064128265,-0.0982805961680433,0 days 00:45:00,0 days 00:45:00
114,STRKUSDT,0.8283223700000054,2,100.0,0.7794062055639706,0.048546667966054,0 days 07:15:00,0 days 07:15:00
115,ACAUSDT,-0.03398753800001941,4,75.0,0.8016032064128154,-2.2044088176352616,0 days 00:50:00,0 days 00:50:00
116,BALUSDT,-4.354828620000008,2,0.0,-2.1655330440264464,-2.2384883137398504,0 days 04:40:00,0 days 04:40:00
117,CHZUSDT,1.9857079680000242,4,75.0,0.8016032064128376,-0.42488386657835164,0 days 01:55:00,0 days 01:55:00
118,WRXUSDT,-16.146465496,10,10.0,1.1496171420225743,-3.084739611685716,0 days 00:00:00,0 days 00:00:00
119,BEAMXUSDT,-3.5504106092000076,3,33.33333333333333,0.7613604490929071,-2.1635106948591165,0 days 02:55:00,0 days 02:55:00
120,MANTAUSDT,0.21943504000000758,2,50.0,0.9251379471271304,-0.699227327572638,0 days 02:40:00,0 days 02:40:00
121,XAIUSDT,-1.3474258340000234,3,66.66666666666666,0.7151181176651367,-2.068378104923241,0 days 04:45:00,0 days 04:45:00
122,DASHUSDT,-1.0965939999999863,1,0.0,-1.0966313512638215,-1.0966313512638215,0 days 06:15:00,0 days 06:15:00
123,BLURUSDT,1.28503330800002,2,100.0,0.928347324973644,0.35342794432401403,0 days 03:55:00,0 days 03:55:00
124,MKRUSDT,0.2897999999999956,2,50.0,0.8691770461904835,-0.5432660849100657,0 days 04:25:00,0 days 04:25:00
125,1000CATUSDT,0.9689270484000009,5,80.0,0.8016032064128265,-2.1691537611269407,0 days 00:55:00,0 days 00:55:00
126,PROMUSDT,3.9931555800000207,5,100.0,0.8121303355429932,0.7210523360972942,0 days 00:35:00,0 days 00:35:00
127,ROSEUSDT,0.5683952305999992,3,66.66666666666666,0.7745934845792002,-0.9642196041674378,0 days 00:55:00,0 days 00:55:00
128,ONEUSDT,0.1491653198000131,5,80.0,0.7663514662587412,-2.1300512993976506,0 days 03:50:00,0 days 03:50:00
129,EGLDUSDT,-0.6280847999999787,1,0.0,-0.6290807304165091,-0.6290807304165091,0 days 07:05:00,0 days 07:05:00
130,COMPUSDT,-2.77266639999998,4,50.0,0.8332775114055169,-2.2044088176352616,0 days 02:15:00,0 days 02:15:00
131,AIUSDT,2.2609042359999694,4,75.0,0.8445710363840564,-0.1848961572949559,0 days 02:10:00,0 days 02:10:00
132,SUPERUSDT,-0.6858755459999701,5,60.0,0.8233080558316064,-2.3033114017226186,0 days 01:40:00,0 days 01:40:00
133,PYRUSDT,-0.6853308599999945,3,66.66666666666666,0.8320699949466492,-2.1695148576428958,0 days 00:45:00,0 days 00:45:00
134,LPTUSDT,2.4186767199999846,4,75.0,0.8697612524798615,-0.05961894005203083,0 days 01:05:00,0 days 01:05:00
135,CETUSUSDT,-2.424541339999996,3,33.33333333333333,0.8016032064128265,-2.0802990315786474,0 days 04:45:00,0 days 04:45:00
136,JTOUSDT,0.13244805999998788,4,75.0,0.7984031936127733,-2.168140397189,0 days 00:50:00,0 days 00:50:00
137,ALTUSDT,-1.0925856907999696,4,50.0,0.8682496002659024,-2.1750902838378883,0 days 02:35:00,0 days 02:35:00
138,XTZUSDT,0.9590150799999901,2,100.0,0.871956679316066,0.08636023082775335,0 days 07:15:00,0 days 07:15:00
139,AGLDUSDT,2.5278557199999883,4,100.0,0.8518048242233345,0.0054334064280237016,0 days 00:55:00,0 days 00:55:00
140,FIDAUSDT,1.5329065540000193,3,66.66666666666666,0.8411324870394754,-0.11466428844438825,0 days 03:35:00,0 days 03:35:00
141,LUMIAUSDT,0.069109679999965,4,75.0,0.8835853525232085,-2.2905845417648285,0 days 02:40:00,0 days 02:40:00
142,TROYUSDT,2.251760339039993,4,75.0,0.8682807694835537,-0.23428984922057028,0 days 04:50:00,0 days 04:50:00
143,LUNCUSDT,-0.6106247248723775,2,50.0,0.8016032064128265,-1.4009974971527672,0 days 05:15:00,0 days 05:15:00
144,WUSDT,0.6010935580000477,3,66.66666666666666,0.9117420629564221,-1.1714398917520685,0 days 03:30:00,0 days 03:30:00
145,AXSUSDT,2.6443935799999965,4,100.0,0.9053362176998037,0.0864896640033086,0 days 02:15:00,0 days 02:15:00
146,PEOPLEUSDT,0.7403558288000022,2,50.0,0.7740145163339207,-0.033400133600536286,0 days 03:50:00,0 days 03:50:00
147,DOGSUSDT,-0.3724555763460012,1,0.0,-0.3724555786825956,-0.3724555786825956,0 days 07:15:00,0 days 07:15:00
148,BNTUSDT,-6.2076416400000385,3,0.0,-2.0458629853134624,-2.2182576535184184,0 days 04:45:00,0 days 04:45:00
149,BNXUSDT,2.271933530000024,4,75.0,0.8016032064128265,-0.09357115781716274,0 days 01:55:00,0 days 01:55:00
150,MEUSDT,1.9036757600000418,4,75.0,0.8386867192328618,-0.5045676408832467,0 days 02:10:00,0 days 02:10:00
151,ZRXUSDT,3.673416464000038,5,100.0,0.8554051181332012,0.4195782152558891,0 days 01:05:00,0 days 01:05:00
152,VELODROMEUSDT,1.6096222239999771,2,100.0,0.8722573351831686,0.7309993652785951,0 days 03:30:00,0 days 03:30:00
153,PYTHUSDT,-0.058070639999987184,1,0.0,-0.058070686828193274,-0.058070686828193274,0 days 08:00:00,0 days 08:00:00
154,LUNAUSDT,0.8080802380000023,2,50.0,0.8217902941217492,-0.013579551056319694,0 days 04:05:00,0 days 04:05:00
155,SNXUSDT,2.267281600000006,4,75.0,0.8521115550857328,-0.1996007984031989,0 days 02:05:00,0 days 02:05:00
156,RONINUSDT,0.26684496000001673,2,50.0,0.9087867793934779,-0.636125234495466,0 days 02:35:00,0 days 02:35:00
157,THEUSDT,2.2432656459999816,4,75.0,0.8278693308947926,-0.19065089263675672,0 days 00:40:00,0 days 00:40:00
158,XVSUSDT,-1.3028969999999935,1,0.0,-1.3029217946017413,-1.3029217946017413,0 days 07:50:00,0 days 07:50:00
159,BBUSDT,-1.0907535880000068,3,66.66666666666666,0.8287288276306648,-2.0058985896321158,0 days 04:15:00,0 days 04:15:00
160,STPTUSDT,2.451041765600003,4,100.0,0.8412666997329454,0.08311987922173802,0 days 01:30:00,0 days 01:30:00
161,TRBUSDT,2.423165600000011,4,100.0,0.8336647438380473,0.027957115085786022,0 days 02:15:00,0 days 02:15:00
162,ASTRUSDT,-0.8342605699999877,1,0.0,-0.8342615246454521,-0.8342615246454521,0 days 06:10:00,0 days 06:10:00
163,MINAUSDT,2.4542462479999814,3,100.0,0.8178785791435272,0.8016032064128154,0 days 03:15:00,0 days 03:15:00
164,IOSTUSDT,0.7577114587600227,3,66.66666666666666,0.8151901666639705,-0.8486417230572751,0 days 03:00:00,0 days 03:00:00
165,SSVUSDT,-2.3486199999999915,2,0.0,-0.24604118891113913,-2.1092907079864887,0 days 04:40:00,0 days 04:40:00
166,OGUSDT,2.662680839999994,4,100.0,0.862648373670416,0.11358037063946558,0 days 03:35:00,0 days 03:35:00
167,AEVOUSDT,2.156439476000014,4,100.0,0.8570069163997607,0.7412126102405159,0 days 00:40:00,0 days 00:40:00
168,STGUSDT,0.5465197659999831,2,50.0,0.7730705966804807,-0.22479019749497287,0 days 04:25:00,0 days 04:25:00
169,LISTAUSDT,2.8905523060000453,5,80.0,0.8543091299375805,-0.3107680489758291,0 days 01:25:00,0 days 01:25:00
